Geographical Location (Latitude),Geographical Location (Longitude),Sampling Date,Nitrogen (mg/L),Phosphorus (mg/L),State of Sewage System
70.035413942351,50.7238402030978,2021-06-12,9.17176565401691,3.03373574445015,Good
-44.843376181419,5.35816055359607,2018-07-15,6.71663116872086,3.18006293818671,Good
-56.4016607541073,152.83233172767,2017-05-26,7.01798096185973,4.94343420890964,Good
81.6922733606678,42.967741212314,2014-05-10,9.71573828286221,2.17652929565423,Good
11.5214813594326,60.6727478334426,2016-12-08,1.68492973238184,2.05941503376892,Good
18.1294599490671,-152.113189295484,2020-06-11,9.30506719465217,4.32959244327848,Moderate
36.5873775788118,-125.404168392501,2021-08-05,1.18909306930447,0.553062826970507,Moderate
31.256243050758,103.766084501753,2018-01-31,9.81894143622517,0.764461060277516,Good
-40.4364929174386,59.656381272492,2021-07-10,3.5879367273742,1.01069351040249,Good
30.0070940278003,-49.3556839688688,2015-06-19,6.44305809994357,2.88481534248713,Good
49.4996861642169,-150.450082278285,2017-05-19,7.25739812079334,3.33776784650452,Good
-74.3258695055304,85.4951004576927,2019-07-06,0.361068315235705,4.65645104039997,Poor
19.7250982709064,-58.8828469825173,2016-11-04,0.945703174746377,4.3150388873437,Moderate
9.98914710431039,-73.7954377394129,2023-04-14,6.55489014253421,4.64250710808971,Good
-46.3024060621437,-12.1322666488058,2019-04-12,5.64528001054619,2.25110656274115,Good
57.9911053544219,94.3385947697792,2022-02-12,6.47242224974271,0.652649010321883,Moderate
-55.1570826791614,-142.433937199579,2019-12-02,4.4560644485568,3.58631868995407,Poor
-80.3918250749964,-60.3479947785973,2017-06-22,1.19218383718279,1.24742370083262,Good
-25.2005044349048,-49.8881339838283,2018-04-29,4.12708324475625,2.51475356314451,Moderate
61.7623377772007,41.1973367184038,2019-09-23,5.41449358953171,3.91740866024072,Moderate
-5.15385487058137,112.480107245929,2016-04-08,4.77154994368459,0.163366266176433,Poor
-45.5995725650531,-64.9050029735547,2017-07-18,9.71022342370492,2.79252610146818,Moderate
35.6439235796749,170.629472940941,2016-05-02,2.04626492845412,1.63269249000208,Good
-27.0302640026528,6.84417048195064,2023-10-10,4.83205717814571,4.30788039644163,Good
-44.5289499771084,-88.3611231159928,2020-01-13,9.87209439634362,3.96427789296022,Moderate
67.7553858700672,93.5752089834327,2014-02-28,7.19699967800825,4.29106051435434,Moderate
13.8992581595619,137.965484019307,2015-12-19,6.34296251939051,3.61431244009234,Good
-34.6700405332661,-49.3825216658878,2018-07-12,6.41236460898787,1.04632022784608,Good
30.4501916501303,82.1598785853838,2021-05-04,4.14762807741333,1.44517054576265,Poor
-64.8614625952857,-140.021508643487,2015-09-28,6.33214747018497,3.96836951467619,Good
70.4252301685582,3.7588983453671,2016-08-20,2.74865879776771,1.79159976824188,Moderate
30.3762575692385,-159.741466405604,2017-07-11,5.01750142692974,2.90754564632839,Poor
18.6402785313461,-99.1396515954346,2022-11-08,5.04367399761544,2.74563419378632,Moderate
-19.1641967828851,-174.048238835463,2021-03-13,2.80163974510568,2.17370753318036,Moderate
19.500079564052,119.63834616082,2016-09-11,8.71497839429172,4.82508678581574,Poor
7.44444925151221,-163.972375266949,2020-07-10,6.70332149006688,3.19865562036368,Good
53.7978342704448,100.270896135511,2022-06-10,1.98248053918375,3.68642434638034,Good
70.4008080898103,-172.431481954902,2018-05-27,8.14051412242066,1.48802014484235,Moderate
-65.9374369808167,-173.863118739334,2019-04-14,4.08510384544495,4.47726521663819,Moderate
28.4864001394844,105.894976965171,2014-08-22,5.78423658965365,3.89634527252765,Good
-83.307774020063,-41.4170872908794,2014-03-18,5.2761314726466,0.125852160857794,Good
-64.7044570764622,-178.78586636759,2018-09-15,0.0330024461384371,4.61082538654979,Moderate
40.6256677495757,-29.4164083490475,2017-11-12,8.40098921255905,2.3018661319306,Good
-50.517339950252,-132.01074181711,2021-08-18,6.44107279356072,0.88038462348614,Good
8.80796046698458,66.9785838027548,2020-06-05,6.25656029773427,2.10544784933641,Moderate
1.31477634135013,123.086374164755,2014-03-09,3.45301886688448,2.40534172280725,Good
-39.4939057999583,141.766784657708,2014-11-26,3.42482624546479,3.1844496221038,Good
42.6773587184669,-178.340767094234,2017-08-15,4.46784548995886,1.42365858695752,Good
6.7653526429099,78.0653352411644,2018-09-27,4.31402832883437,2.32321215582174,Moderate
-64.9846744031837,52.7911117743201,2021-03-17,3.71910245301488,0.0779888916623561,Good
-1.63165349453595,-95.6157463983663,2014-05-21,6.28918416180085,0.669765666440169,Good
-25.6179565534866,-161.737324233212,2023-06-13,9.03517291029343,4.6962779401683,Good
53.393318632738,109.683149621518,2015-06-19,3.55562280853809,1.83146835883299,Good
82.5197723459749,110.069795654,2021-05-24,5.61409980660321,1.86313628029755,Poor
-38.0186038187919,-87.669053977925,2021-10-17,8.16537156818001,0.567087056115185,Poor
60.693435388271,169.589179700739,2023-09-16,8.10051836379354,2.72664684607642,Good
-23.8715276045717,-79.0887878792618,2018-06-03,3.01593975500247,1.64644743439857,Good
44.5557087480707,-95.1443651123195,2014-01-24,4.84661702032023,1.06420241012776,Moderate
86.8424470073185,-6.52996958439394,2022-11-25,7.7625403464076,1.01659142246487,Good
49.9336828186377,2.77553779782207,2019-01-21,0.100663393002149,1.79345424199127,Moderate
36.9290356669198,84.9355900854233,2020-07-17,3.56362716139861,4.44646039144573,Good
45.9659125153164,81.0187498172996,2015-07-17,6.05827732587246,4.92613307922262,Good
13.3912892852519,152.783945560887,2014-06-03,2.52816140482847,2.43803583591239,Moderate
-81.4658654839857,89.0254539282839,2019-02-13,3.86426034553357,1.60588887813176,Moderate
60.0184791862976,-20.3131958200095,2015-04-08,1.12251726849269,0.425938048450843,Moderate
-69.6286275252711,152.397232834486,2017-12-08,9.60416822483742,3.35104019275598,Good
69.435138658507,14.9173628113594,2023-06-28,1.67045019491742,1.65204884098274,Good
-17.6134734241113,-92.7976712108841,2017-02-13,6.73313386452682,0.836000733109366,Good
1.56764186073156,139.169488481887,2016-05-03,9.39512781116077,3.68109988173755,Good
-7.96248205269444,43.6417951469393,2018-12-27,3.96298798073357,0.596870206047564,Poor
-38.9509403567605,116.815232455898,2022-04-05,9.54551417945688,0.805237644828153,Poor
63.4950952061132,-28.9471027434398,2015-05-22,9.72596036159479,1.77158121726066,Good
15.6521285086026,86.4990737233172,2019-04-07,7.8989437704687,3.42791099879114,Good
-49.47984949602,-9.68156678684292,2018-06-30,2.2528584005231,4.6274660577335,Good
78.7834821412739,64.0983075062624,2023-05-16,9.94370031429271,4.24773412587163,Good
-20.3415661756505,166.241998686677,2016-02-18,8.0240688211364,0.727502596439624,Good
-52.0016469458721,-82.6415346238117,2019-06-10,7.30826918407494,1.51736580845055,Good
1.63127335436322,162.575382400184,2022-09-28,5.19102975333123,0.733584417332653,Good
72.23295371514,44.3091058529282,2015-11-11,7.3560437353464,2.2991730730458,Good
-30.3398795773554,-40.1893017792535,2014-06-14,9.17832082464335,0.450261147331394,Moderate
65.3631247793454,85.950113780151,2015-04-17,6.9817200784277,4.35465417491463,Poor
51.1270162729726,68.7494697000948,2022-06-20,8.33747730494897,3.23406427663398,Poor
-5.92916683095095,-53.5918387538642,2016-11-23,4.65462472591896,0.987238364290834,Poor
-49.4157771998727,-128.938156061278,2016-08-26,0.688777919933542,4.49483847630156,Moderate
53.1931822585449,-150.270374232129,2022-05-19,5.68298138426219,0.320961706789156,Good
-87.8264661550911,78.8812894928303,2020-08-26,1.66234871085786,2.14136837066554,Poor
-86.1537899188465,-5.50507623537368,2022-05-01,6.54453128051981,1.04714097214073,Moderate
-48.5321651348339,-166.089964075284,2016-11-22,4.78099994451216,4.48408683910399,Good
67.6435098848937,124.484270893736,2018-04-22,0.878788855487126,0.105328093919443,Moderate
0.808942533075751,94.8399890377917,2022-12-19,1.15057600349718,0.015813856397755,Poor
-8.41357217740134,21.889885878414,2015-12-17,5.3073241990508,2.20759659663391,Good
57.1805390824835,-124.461263796862,2018-12-03,8.77457584081666,0.837001992826146,Good
-11.5199313473919,49.6303128146751,2019-08-07,0.98968466448267,0.462340113480504,Good
24.9791512314958,12.5928104918918,2015-12-13,8.50269193773304,4.77972644881799,Good
-74.0992972995195,-142.368111116128,2023-02-10,3.80512253738181,4.69116323428955,Poor
-29.855706666778,-159.110718483228,2022-11-17,5.29249502108881,4.06006918287802,Good
76.2091072308942,94.1503978256563,2015-03-29,9.95268476908861,3.84736472468081,Poor
29.9622739326478,-176.136571545883,2016-10-05,4.82951940776478,2.38555928073006,Good
-76.1193631359261,8.68740511161377,2019-07-15,0.563499314865908,1.95823052197918,Good
-77.5641863711161,-106.999604810843,2017-12-07,0.472506142293608,2.57143395363427,Poor
-79.8292879832121,55.6015459025986,2020-01-25,8.45337402772155,0.0688448991632706,Good
-3.75594026573737,68.1449048960401,2022-11-02,4.30675225968166,0.364293481524313,Good
-30.2816300342361,-30.2883138642998,2021-03-06,8.22926236150049,1.61015506637082,Moderate
-73.2440304425841,-83.3293745406552,2022-10-08,3.51933046293696,3.51527721396484,Good
-20.3811047646289,-89.4450637350667,2016-07-27,0.0642716233771368,2.32592326461534,Good
-24.3399576711397,99.3057136637692,2018-02-06,1.46872940460434,3.99643327932383,Poor
29.5549007666353,-54.064543424379,2023-11-04,8.10001921438855,0.299598846118829,Moderate
-35.9893159270847,-50.1422993423182,2021-09-08,9.69739417081358,2.57872191929937,Good
-14.4992074592104,-161.696906077548,2017-08-12,7.58574890758632,2.90928227109758,Moderate
-89.1340452926992,52.8651590111016,2019-06-16,8.71738281748099,1.88240987936114,Moderate
-49.3108559138066,95.3376237097979,2021-03-31,0.0796271195942244,0.624688947100279,Poor
-55.5604705308215,-176.656294562097,2014-04-08,1.52367567627069,2.31508935131079,Good
-19.0741381365119,90.3361676966782,2014-11-16,4.83186881716724,2.18132107685869,Good
59.2556691260691,35.9726994511415,2017-08-10,6.12343739760013,0.043718682022153,Good
48.8441387406899,153.23962180829,2018-03-08,6.67632396130663,0.242044323930132,Good
-61.7579520499414,131.948024607879,2017-08-25,6.4447563928524,0.151737070389398,Moderate
-1.03425043479636,-20.7271185552818,2020-10-12,8.70886841535089,2.73148227477549,Moderate
49.4603476234154,20.8017020445654,2021-07-24,3.31461518535644,3.82797356363858,Moderate
2.21847319356603,-179.727656227441,2016-10-15,1.05938478004349,3.28161916325945,Moderate
3.28424748207161,-65.0502978236444,2023-08-11,4.86023827097674,1.57015685561839,Good
-25.9182702034597,130.080133872865,2019-10-14,5.64453173097421,0.409731611176901,Good
33.9893300217599,-163.261555490042,2019-05-09,3.46930806372962,3.85896354289992,Good
-47.5621391877154,-38.4887532164733,2015-02-08,2.80647603981615,4.85500742348776,Poor
-69.5041600182154,-163.851391564581,2014-04-03,2.51871308534262,1.85899254602279,Good
31.2086016893093,3.4039179715412,2017-11-17,7.42034311121352,2.80376408440599,Good
-64.44206680084,-77.669661794338,2022-10-26,3.10051158817605,3.92882443038364,Good
-71.7508496854019,-130.391048474394,2022-10-07,3.9340611053306,1.93719280086046,Good
-75.2202203015853,92.144613153971,2019-01-22,4.22068569864082,1.13346222702292,Good
-23.3830602370671,-131.536368799753,2022-02-05,6.12488208364936,4.77967958682132,Poor
-47.8081870173559,-53.5275226129801,2016-10-29,5.31595854639289,0.206489199186059,Good
-22.557920110231,174.467984811922,2022-04-23,0.567139714204826,3.66226378299266,Moderate
-71.0206163353152,128.150190760612,2022-03-25,8.21077811582142,2.04648565403651,Poor
68.7518308888624,-89.7777131978045,2019-07-20,0.845274865161414,3.6644360006289,Poor
-44.5612286067791,-37.5401438665526,2020-06-09,1.76152550277905,0.983858586024104,Good
-67.6153820989252,-131.786289405839,2023-04-20,8.94387585624778,1.47418880633969,Moderate
-57.8900793277515,146.255511674643,2016-05-20,9.39136374498315,4.5269077956724,Moderate
-85.966665874302,-55.8698884303819,2021-08-01,6.33829198501958,2.55692040752862,Good
73.2978916141079,-165.180636941767,2021-02-28,9.93488406675545,2.43659070236996,Moderate
-76.4285699794846,-82.9034593925201,2014-06-09,7.98510441452086,4.69804001257874,Good
65.7433782888862,98.8946484435668,2019-11-20,3.52522900739657,0.679310324679009,Good
14.9220324359025,-66.0082967676822,2022-01-01,1.1047539571165,2.3660441166674,Moderate
43.8276354982083,131.64277224228,2014-01-27,3.43550028148568,0.729005731541427,Poor
5.07518663987408,-131.151246869971,2022-11-25,3.66092749847086,4.20667522538503,Good
-43.2300865493102,23.3957597592847,2018-04-13,8.1168959100923,0.967355451960671,Good
48.8921043641142,18.5849159427781,2023-01-07,8.13925986483505,0.39305601218981,Good
86.2142588400431,98.5746572244979,2023-10-30,8.88727309970139,0.698006655727426,Good
65.5804535840158,106.330132800022,2015-06-15,9.47749742676373,0.183295960723652,Moderate
-87.3995405453069,148.784527077989,2020-06-02,4.1531919447887,2.39302006333194,Moderate
-18.1685583908285,130.024060149394,2017-03-23,6.33877376788566,2.85501263504323,Moderate
57.8289314265043,49.5801449327679,2021-11-21,9.10010737232179,3.48757181037742,Poor
82.305752753069,-15.2554235804806,2023-11-14,9.59300664943906,3.5922808681782,Good
-26.0918776509735,119.310907531187,2019-01-23,2.90971005451338,2.01401526554714,Good
46.4494425513824,-54.9989251806353,2021-03-11,4.97223539647729,3.85153729468981,Good
-22.3788789720577,57.0319498097157,2023-06-25,6.21148483502557,2.26912781089075,Poor
47.9580138829008,-28.0650977933319,2018-01-14,3.39221661347476,1.92600043953769,Good
77.3750434649559,123.916622579083,2020-07-11,2.74956250660826,0.876076169230586,Moderate
31.1226453280675,136.462105658388,2014-12-20,3.12371293326152,0.694245668084432,Poor
-25.2995458183017,-25.8478632067666,2023-12-17,4.80441431926855,4.63439339881488,Poor
18.4476813816924,118.412629707261,2021-10-05,7.44352892529962,1.28841581345392,Moderate
50.0493533673744,52.134399654561,2020-04-06,0.127985132792503,1.47480369186929,Moderate
-62.6980345203143,-170.419786136484,2019-11-17,9.57691456628768,2.41416439241692,Moderate
-43.9793211397985,-173.61909414562,2018-05-30,8.05581342375885,1.85178520695883,Moderate
-19.19664571583,110.4419292184,2016-09-14,6.8948987722245,0.0642756187150867,Good
15.7669852521894,-168.856638366961,2016-11-07,1.32638409179057,0.0455226798756941,Moderate
49.5876063201205,-126.113749841748,2020-03-03,5.10373044502677,4.63714153428094,Moderate
-86.4151054480037,-159.734108125872,2021-11-17,5.4346938201994,2.88902306016478,Moderate
47.7091017921595,167.602938177144,2014-08-01,7.7120007596683,1.46780550495871,Good
-16.0170113041825,-113.090303516402,2022-12-18,7.92527714182653,3.4653683119153,Good
-48.0018445172874,-95.1013760477758,2020-11-04,0.316138538204889,0.349681227111496,Good
-4.29683365299753,106.736698332421,2019-06-30,6.62209354471758,3.01159523697307,Poor
22.3707834789454,-16.4480938800909,2020-11-19,8.13487202607231,3.54673637033713,Good
-3.70805084431775,-42.7990776172183,2021-07-20,0.0403473849259983,0.797014477186052,Moderate
-31.3472795248019,-110.357800842812,2015-03-19,6.4768086632354,1.4147477323176,Good
-20.5930929204265,-116.131227461783,2022-11-24,3.42499407990551,4.00578571343826,Moderate
-53.230461850285,121.530223094733,2016-06-19,8.21192200946296,1.38907712723857,Good
-85.7275976474358,30.8175092577967,2016-09-02,7.62322314104794,3.07956379525202,Good
-7.34857715618658,110.850190774499,2018-09-16,3.08908450105407,4.54453831847319,Moderate
-0.950363724630577,-78.3398835443569,2020-09-01,3.40578119203316,1.83483514772097,Good
72.9529733504764,-104.802943592873,2015-01-18,2.18483309866186,3.7416304795811,Moderate
-11.1874833491415,-90.501756372563,2017-11-17,9.61263333020298,2.93860654637835,Good
-53.2229207908306,59.1467477503218,2022-01-20,8.05482543169663,2.21362188580509,Good
-69.7071247586473,-98.0427392552679,2022-04-08,4.54174626461252,2.00468899012013,Poor
-81.6293293646661,173.772728353271,2023-07-31,4.50294313759798,3.65632062667105,Moderate
27.0215408526855,-137.69750534171,2018-10-25,3.47488492786966,2.58249001572564,Good
-67.9129695696991,-177.35379002088,2017-10-09,9.89535057971302,3.95602019788025,Good
-45.2340278353355,-147.997440275922,2018-11-05,5.62480931710197,0.379050748376029,Good
74.8241213802659,107.859637095053,2019-09-18,3.61768005925486,3.80875964937934,Moderate
-63.9908136367406,103.652889452388,2020-02-18,6.26970693735307,1.26999334423526,Moderate
-33.8791428735169,43.6798189184291,2015-11-20,5.00230171314925,1.87276388663462,Moderate
80.099564699663,76.8977854689813,2022-10-11,7.1981498499225,1.12409268909188,Moderate
74.2898970593392,-154.989274197843,2019-02-19,2.44234962350043,1.43382704989593,Poor
18.8559760104697,-112.67450094205,2015-12-11,7.50571460118899,4.6984029230928,Moderate
-37.8591741100241,73.3736496067728,2016-05-07,7.60957516638161,2.50549599138941,Moderate
-45.7111052351378,-64.9494998940848,2016-06-04,4.38471094743428,4.94344330093316,Good
10.2418882516298,5.96127297030665,2018-04-15,2.5692887451669,3.39238840101783,Good
82.0477170560861,3.12143386970442,2021-06-13,1.41278283121686,4.67764485259379,Good
71.376906345345,-114.64215039076,2020-07-31,8.77713874717322,3.6005847369367,Moderate
-16.1186550124569,63.2284937154271,2016-12-11,1.61022961990201,3.30669124032505,Moderate
-19.7088873141891,60.9408124219702,2019-01-09,3.99024172921164,3.66524177370436,Moderate
31.8635713147217,77.8666500292392,2017-07-05,3.30159879484459,3.43547773621596,Good
-79.1727166128356,-70.3728099871658,2016-10-28,3.94106231645834,2.9059518535741,Poor
29.7614655145416,20.1801265251445,2016-12-01,8.55069408347559,3.07402390497075,Poor
-23.3107008265552,-90.543377133151,2021-03-03,2.7736923243938,3.55584337080055,Good
-41.128050905686,104.232118536527,2014-12-14,3.88969371277806,3.09425150213906,Good
-63.5198625097753,-43.1036411065449,2021-01-10,5.41713884673403,1.87858161271771,Poor
-19.2396661666327,-69.5655084390831,2014-01-06,9.63582808486498,1.54429240865603,Good
64.9804590434755,-17.9117403653844,2014-07-09,7.42400007035123,1.36175748227092,Good
-21.5031517788662,-134.238432860294,2016-05-20,1.30451578059747,1.14040274600178,Good
-72.0713319923152,-164.626590610143,2022-07-19,0.0316900792821884,3.35540242481388,Moderate
67.0751240967834,-61.5384075285839,2019-12-28,8.78228801403081,3.99234603817424,Good
-0.563355630286708,-25.8983503569353,2020-05-12,8.38367292169752,3.43901185792288,Good
12.7484597766174,-101.241049370528,2023-11-16,6.91758173320702,4.00999082217894,Good
-33.8902807538992,-104.790049869024,2017-08-11,9.84125487319549,1.92464264246385,Moderate
64.556373656724,21.3377762631262,2018-08-29,4.17502975773238,0.295673545056293,Good
32.4068892159121,18.5178114842072,2015-06-19,1.99379618740124,1.26825109713998,Good
-75.581445123503,-107.620430622923,2018-09-25,7.46648224921316,1.6421305826224,Good
34.6957677646248,-171.484216413171,2016-07-31,7.63401728977556,4.56950131892287,Poor
-12.9818937240072,-66.8934120428206,2022-07-21,9.96096749459219,0.0601274196585272,Good
13.4754635045095,71.0751469321101,2021-10-25,0.643585166038243,4.88090496582949,Good
71.2282949428862,39.908254254462,2014-06-01,6.81262671136281,2.50117124336047,Good
-82.8610421899551,-34.2274795491817,2021-12-17,9.2134344594159,2.00994071438318,Good
31.4834538563638,49.5937483387596,2018-05-06,7.30877407517626,3.1896970850083,Moderate
35.6317775547608,43.0300162137366,2021-06-10,2.5232061322802,1.41330206256947,Good
12.6400049548703,-26.9549125250672,2022-10-11,8.91313815812322,0.821789799543507,Good
79.1101643113935,-109.829467270939,2019-01-20,7.03523149261651,3.76182777166928,Good
28.5047300828931,-27.7894395748653,2020-02-08,4.83822431159188,1.13794251590921,Poor
-32.6342008649924,-73.7061314339598,2015-05-29,7.93862925134941,4.23247781032778,Moderate
-12.8872806899788,17.3242922592212,2020-09-29,8.51285013961738,2.71731458229583,Good
-4.55572866889385,-86.565727931055,2021-05-19,9.0427788016897,2.9945726615653,Good
68.4984808896458,-92.5147736689609,2021-06-02,9.05754860077166,3.86587879345139,Poor
44.2860979629632,108.698169663776,2020-10-27,1.94352584249398,4.13547859765471,Moderate
18.0049163312312,88.6124000930468,2014-09-04,7.55582844733791,4.95575224007259,Poor
63.1603197628344,89.8349979665846,2015-05-10,9.41620122789816,1.7750703645621,Good
-87.2460272730028,104.507680213949,2018-02-08,8.81854246253659,0.29377802655733,Moderate
-33.7263556784437,178.024223229898,2019-02-22,1.16300324103577,2.13390617262746,Good
-29.2532947307146,-46.256537812258,2016-11-05,4.62072131995204,4.22984834480685,Good
12.7854034977304,-111.94808711961,2022-05-11,2.45314392482144,0.248785694113768,Poor
-14.4060038513872,7.68261460828626,2020-04-01,1.48539709615149,2.24744982438212,Good
1.74115946633259,-23.8090741515735,2016-11-06,9.5938348925576,3.70777828934035,Good
20.4043575594942,-4.89570267238179,2014-06-22,3.69277349935848,1.48495421437407,Good
29.0043000926086,-58.5219502547254,2023-12-14,2.71019060076766,4.35584961564067,Moderate
22.7847546860283,-33.592296260995,2022-03-31,3.62427222327675,3.42523326048446,Moderate
1.21493354015801,-176.345856768405,2023-06-14,7.99126403146091,3.75116189649045,Moderate
39.6161693687889,176.679343435844,2019-07-25,5.04435831961029,1.39076848146034,Good
78.4000544267498,94.0107315388906,2016-10-08,9.7058859300512,1.63703446161442,Good
-71.9125342903455,110.828836323789,2022-05-01,5.03254081132219,2.9642898154421,Good
-56.8826716934903,30.3258483315284,2018-06-10,2.23586664493651,1.98400828033665,Good
61.1918167174247,147.861845506801,2022-02-14,5.55634617017009,4.89470637001143,Moderate
-20.8636169486574,-118.406383272683,2014-10-26,7.43746570290976,0.341849732810086,Poor
-63.4075797825057,90.6797923731319,2017-11-01,3.48567750673266,2.94016181723937,Good
12.9562567951071,27.4354338128938,2017-04-12,6.56505976916115,3.82359092271421,Good
-9.87771640232197,63.5455878553665,2023-04-11,2.01149668221778,1.74375314382045,Poor
-56.500322780602,-157.013638991714,2018-08-04,6.74074751802064,0.184289147449113,Good
17.7548375977035,-126.415277844074,2021-06-08,5.77361258878428,2.19183549217561,Good
5.56774946724198,83.4743888367406,2018-02-02,2.14416990539756,4.48719369843481,Moderate
27.7486116637447,72.9247756157313,2019-10-27,2.87007872003637,3.83773278148227,Good
-70.7356782607841,58.7244260665919,2015-03-29,1.25359308424401,1.51389153720699,Good
-27.9230693411445,-51.0283321130254,2014-05-08,1.48826773923241,3.93790138399223,Good
-77.7237117041381,131.624554491478,2015-03-16,7.78909335474752,0.84343873362178,Moderate
26.3201514327955,134.736106909161,2020-09-08,9.05568934060157,4.94297041547134,Moderate
2.59491481084866,-148.670732566133,2021-08-02,8.35851434580462,2.56328003452974,Moderate
16.410823089528,46.7480375765492,2018-02-07,4.81495127909509,2.80435842729436,Good
76.1474190552166,-50.820412558261,2014-07-03,7.96036772072537,4.83989070410131,Moderate
-75.9122993023546,102.950433768715,2015-02-16,0.32199919891875,2.42200474630293,Moderate
89.5578608882495,-80.3452882973614,2020-07-26,7.22253988996283,4.98758711603809,Good
74.0800407641957,-2.60248521380817,2017-06-27,9.19968446826342,2.89451798565551,Good
-79.6210788452107,37.6030532712589,2014-06-20,8.17184297068998,4.74101792578396,Moderate
-11.7381035820729,179.749327533666,2021-03-30,8.05038981843019,1.61257864652245,Moderate
-14.7913994570323,56.4038381817462,2016-01-13,0.232680354058109,2.26634158768146,Poor
45.5164980277461,112.81284722793,2018-05-20,0.736453528827935,3.82369904966205,Moderate
28.2466529470862,-107.24627428375,2017-07-18,7.3768009922263,4.8568133669841,Good
-2.55531561062259,152.437927244506,2015-02-12,1.56056371361912,1.84612041819446,Good
-17.4505334665807,-111.363206508714,2021-01-09,6.67020486432595,1.44456543440561,Good
-41.1146620888196,-69.3005667298805,2021-12-14,3.46616409130758,2.75582599802789,Moderate
-75.922074582901,-114.242637916646,2020-07-29,4.55457420966197,4.74017867969937,Good
-19.4994150625801,176.756208094709,2017-03-19,1.01811904421163,1.0892721227956,Poor
-36.6974399869756,-115.78520828871,2014-05-08,3.58181672857455,0.433158916600596,Poor
-86.1632115284706,35.104640147595,2019-08-22,5.29996990998463,0.337541169911243,Good
69.5626383191592,119.444307398447,2022-12-11,3.03472064281891,4.26176574448045,Moderate
49.9672294827419,-66.3071961677616,2017-07-06,6.55976797877787,2.10592094473176,Poor
58.4910452092383,-27.8234263788673,2019-06-20,8.62198922225055,1.1220354649477,Moderate
-3.32587039101598,103.782037618605,2019-10-03,0.76659421572485,2.61316999308749,Moderate
83.2089910171831,74.1111751848129,2020-07-20,6.01809993948973,0.74333397367663,Good
-42.2195824305345,112.721057445669,2016-02-18,7.39790475672185,0.834735749096139,Good
-10.6398005870909,-90.6518182059121,2018-06-08,6.8668166869946,1.34477748975003,Moderate
-50.723480237334,157.312771769393,2018-07-30,0.577705952093301,4.76072417384584,Good
57.8725557387669,85.2645389180933,2022-10-03,5.06207288995562,3.2996341626671,Good
-78.0118860140473,-69.1192127556812,2021-02-23,5.84874802356511,4.29943602877383,Moderate
33.2656810338568,23.9296416806915,2019-05-14,1.06169254919152,3.77477871107992,Moderate
-58.4121454565799,153.699450083646,2016-09-26,9.44993108780784,4.64548365265357,Good
-46.0485358015811,-142.837898329132,2016-03-29,5.97730139672089,4.31862749867374,Moderate
86.5879188612595,-9.16012656073343,2014-07-13,6.35238746910936,1.46926284326472,Moderate
-2.89477364779552,-21.9792051437968,2018-01-14,9.48447615170975,3.88897299162271,Good
10.823506224101,-107.697099163896,2021-02-03,4.71500446435044,4.31525534477502,Poor
15.3335166538235,-23.5604568783632,2018-10-22,8.28970583703788,0.665912233009698,Good
51.5639328139249,96.8653514497939,2017-09-29,5.10805130685394,2.32085827574112,Poor
-29.6247468358041,-139.903884747841,2023-04-04,4.39145977343358,4.47900175826513,Good
61.7757863934616,-43.7717112113655,2017-05-05,2.0521409736492,1.24359119514919,Poor
-88.3504255435051,29.5799345644766,2015-11-14,2.06877091945666,2.74872798064598,Good
-57.6544524805112,112.751299319354,2023-09-17,2.59120805019936,2.58907737726811,Poor
-89.7536038435376,25.9722446036888,2016-11-02,3.0402725089258,4.24936006062306,Moderate
-62.7798351049723,156.662792045622,2015-09-03,8.88313620446872,1.26472412583184,Good
42.0990348666396,-140.858891580409,2019-09-26,3.95762647646833,4.36388027266167,Good
59.2876607983205,56.4045971852807,2016-01-16,0.524192811454459,3.04267825059308,Moderate
-12.1182691298317,-10.5171536590255,2018-10-12,0.212119408168963,1.50169478070284,Poor
75.8525058813507,-162.886289028315,2016-08-06,6.18585386685676,3.87096660720083,Good
-4.12168545521756,-11.1004262827198,2021-10-22,0.867931490799744,0.565444641706158,Good
13.7712606468398,-116.476895529206,2014-10-07,0.257705297504568,0.512358103077519,Good
46.8277871339066,170.64815665619,2023-06-16,5.23270449104724,0.402123926116425,Good
75.9574995061162,60.4987961582761,2016-05-09,6.48760908832534,1.18452019273912,Poor
-18.4210563739687,20.9648156226344,2019-02-04,9.28936403710493,1.3924034252533,Poor
89.3830592153038,28.0887201476287,2019-01-06,6.91054443113495,2.80619729055012,Moderate
59.6022857270304,86.213732429917,2023-07-26,3.35765827867879,2.09439796511443,Poor
-82.5688920792243,130.878747504743,2023-02-26,4.02779307179325,0.535038401498646,Good
19.7832609453315,80.1711013073652,2020-11-10,5.11382377562327,3.43612664835499,Moderate
2.53515802066592,142.409637141442,2017-03-15,5.9679087909814,4.96165372999758,Moderate
88.0866218654296,-104.635127085433,2019-03-23,5.61351035306291,0.455612232010967,Moderate
15.5165870200505,85.3453815647435,2016-05-08,7.78839766271511,3.26581030410669,Good
68.7360044418876,88.4544292338463,2019-07-26,9.38402603552963,3.27645868111095,Moderate
46.5375390328831,-116.82235825026,2020-04-11,3.49073944992988,4.57935877053114,Moderate
80.1226721844357,63.0373617605142,2020-08-19,2.44907129552865,0.37789374972433,Moderate
1.47418720152234,-113.908840261511,2014-09-11,7.19141733651273,0.854495357263347,Moderate
